,flux_min_0,flux_max_0,flux_mean_0,flux_std_0,flux_mad_0,flux_min_1,flux_max_1,flux_std_1,flux_mad_1,flux_min_2,flux_max_2,flux_std_2,flux_mad_2,flux_min_3,flux_max_3,flux_std_3,flux_mad_3,flux_min_4,flux_max_4,flux_std_4,flux_mad_4,flux_min_5,flux_max_5,flux_std_5,flux_mad_5
20,-9.28222,17.009882,-1.7997954000000003,6.5289960905503355,5.367302426666667,-10.712269000000001,12.235389999999999,5.904680688564924,4.769515035061728,-10.045166,9.781057,6.015113624894806,5.053117716543209,-9.75282,9.618625999999999,5.218734733623468,4.299341595061727,-12.163599000000001,9.753960000000001,5.366506657843349,4.3701403644444445,-15.918460000000001,14.26515,7.781770481584002,6.413724104691357
21,-4.857597,4.828198,-0.014716375000000047,2.296470849304372,1.808736090277777,-8.318713,28.802496,4.66491031048422,1.8938531626275503,-2.8557069999999998,67.834053,11.0106097806654,4.087494070153061,-4.109363,100.696465,17.28457160719541,6.337998589285715,-6.270139,125.06008100000001,22.17603537650301,8.943685013392857,-19.942938,144.096008,26.65926102749444,11.073257542479336
22,-97.975563,-15.595274,-64.49034222222221,20.991114349539576,15.780478074074072,-91.43199200000001,-23.285288,16.518495611579212,13.014604076530613,-80.155518,-18.996111,14.698483302342696,11.57140550510204,-92.166656,-20.658009,17.12576774277999,13.455345358418368,-94.781738,-17.866907,17.144301370856763,13.439201326530613,-135.767883,-29.358598999999998,25.261587347222576,20.843829703801656
23,-4.0833379999999995,8.438391000000001,0.09109031944444451,1.883021980924204,1.3371013572530863,-7.043467,27.423395000000003,5.146281470922768,2.7974440420918367,-2.261176,61.028828000000004,11.15187854177887,6.261005205357139,-3.8426769999999997,111.28688000000001,21.633219320526244,12.924619600127551,-5.849336,28.045694,6.565622131717567,4.314164133928573,-22.609297,15.538967000000001,6.392986132666976,4.750295855206612
24,-7.739589,5.328613,0.32253763888888876,2.3832901706329808,1.8207019945987655,-62.73524499999999,12.787379,12.969336958371981,7.010365601403061,-77.706367,13.940278,17.683570939183358,10.000791079719388,-40.608871,10.963744,10.314535418015728,5.341039418367346,-33.23468,8.593928,7.308738208790789,3.7796048571428575,-138.236618,19.964363,20.351754453401593,8.273570887272726
25,-3.1903669999999997,199.27574199999998,31.680358233333326,46.74292563912594,33.00066693111111,-3.714551,244.89581299999998,63.750638781397505,46.14996556444444,-2.104171,193.026001,49.35669473556891,35.35082320493826,-3.504315,160.237259,39.76085547596619,28.089163922962953,-5.555477,129.679779,32.650916316337984,22.856834980740732,-20.366323,91.792503,24.022961847282488,16.98411706765432
26,-6.347747,775.901978,31.302264750000006,127.54002787099871,55.514492138888905,-3.5565620000000004,475.503174,103.29854806468201,61.81405260204082,-3.550582,340.993988,95.07784772244558,64.19757154081633,-4.071226,319.259888,93.60476136494965,64.35888428571428,-10.592393,319.946991,95.90933078283159,66.09073000510207,-38.336807,314.216156,93.59368163892265,64.74885883900826
27,-2.773278,9.007335000000001,0.9716312666666667,2.351732894332939,1.6610530666666667,-1.7783099999999998,25.05855,7.08842136681646,5.664889037037038,-4.675912,73.318993,20.040131546668185,15.803951229629629,-4.826123,112.362953,28.416304509564394,20.62805453925926,-4.865144,85.447289,20.295629914379212,14.412222606419757,-11.631914,103.193108,25.051109039655657,18.00941067061728
28,-8.825118,45.106499,4.651880825396827,11.842775610259219,7.966219537918874,-3.876062,57.74044,12.737220228781064,7.408882462544589,-3.3696269999999995,121.370186,32.56593340295282,20.7488591724138,-4.598344,111.066597,30.568363709103746,20.21942106956004,-5.479588,105.668076,30.432070098633062,20.61407191854934,-18.849697,95.516876,28.76000144310032,19.681279865189286
29,-5.875019,74.287537,6.813857236111112,18.51445950295025,10.7509196566358,-4.241385,197.735779,29.028320456926707,12.1673910443787,-3.7858089999999995,306.686157,48.9034775277798,25.140252532544373,-5.274553,307.73638900000003,57.67947459769916,36.846277920118354,-7.588184,237.43022200000001,48.94561070146673,33.101751288735095,-9.778986999999999,134.685135,34.51128404638226,25.010720923490965
30,-4.199479,61.252712,3.8291206825396835,12.583653189034257,6.220070511967751,-6.574745,64.590027,22.975100707710485,17.689503382282993,-3.0764419999999997,188.225281,67.52932411420588,51.955065206896556,-3.5621099999999997,383.272491,121.8362392295721,91.190136725327,-3.7594309999999997,577.5812990000001,166.78667674641363,120.85257295957193,-14.685518,727.870422,202.5136614270074,152.09891545152357
31,-6.204014,26.796335,1.7650836944444444,5.177719575499868,3.227365400462963,-4.983798,185.958572,39.07662236884648,19.706251857988164,-2.708724,212.75892599999997,48.178843073960884,27.129055261094667,-3.156386,200.734573,48.77271924820003,31.092988086538465,-4.537928,185.055161,44.79130614860162,28.78921327028068,-14.073539000000002,105.571526,30.026062065937612,20.69924492810458
32,-6.526413,49.394707000000004,1.0568866944444446,7.248908987666802,3.148177652777778,-4.377172,32.032608,4.961480228801903,2.2904679496173475,-2.247832,12.454638000000001,2.0817311049861775,1.3376156798469387,-3.943721,122.628693,17.65262017598035,6.030509099489797,-9.294523,37.717715999999996,7.970571317855723,4.064980471301021,-37.087528000000006,28.460979,8.540337747335943,5.7218571206611575
33,-4.6174349999999995,5.273546,0.25141641269841286,1.9033913842737742,1.5138568954396576,-4.973779,8.633343,2.022804200815454,1.3912626206896548,-3.797992,14.956254999999999,3.633649877614552,2.736697744351962,-5.134551999999999,27.014204,5.573961576005657,3.8525605862068963,-3.3043620000000002,29.839215999999997,6.42796275538168,4.538870700356719,-10.923089,27.209004999999998,7.723693057540745,5.774767612188367
34,-5.223898,6.253617,0.33597286111111113,2.202071522987301,1.7387954683641977,-3.9743209999999998,31.693078999999997,6.6785219463545875,3.4158548505917166,-4.894122,66.164627,14.247367050946442,7.4362656863905325,-7.078554,69.70768699999999,15.184421570140206,7.695971798816568,-5.269957,64.85709399999999,13.721451339090498,7.237444873510188,-9.779775,58.344692,12.555668022712478,7.9306822614379096
35,-4.082807,885.824158,82.59171754285714,219.44953938623547,134.66577604244895,-5.294830999999999,2576.682373,659.7575008475776,458.3718461804846,-1.309772,2188.348145,626.892586365109,461.40934444132654,-4.403164,2345.313477,673.3650402991996,488.423807023597,-5.178539,2226.77124,629.8972111185637,456.10752247895414,-12.364612,1784.2100829999997,557.8442834969551,419.20954850510213
36,-4.876677,3.400568,-0.0401690476190476,1.8517745682758577,1.4816454119425546,-6.107677,98.722076,18.75633410361853,8.633053953626634,-5.044111,177.272415,37.09031448698827,19.614599250297264,-3.213335,141.084869,33.25926990828158,20.54672345303211,-5.466354,133.935532,32.09276317645823,20.680660832936976,-15.324848000000001,106.41143799999999,22.824759620124023,15.085590038781161
37,-1318.9003910000001,1186.7071529999998,-326.25714459722235,756.5294804262072,648.3274888252313,-1235.304199,1243.337524,669.7215996852619,548.3062652589285,-1414.323975,1383.304443,760.7046528957704,624.255381744898,-2028.011108,1930.695312,1070.8090530352597,879.7765736479595,-1966.137939,1846.404175,1035.5534057889365,852.1753723928575,-2139.641846,1993.5614010000002,1081.8284022997923,888.6022206472726
38,-6.51354,7.082586,0.5415907619047622,2.2916962535658665,1.778975821617536,-9.316007,18.855591,7.425887584054546,5.933168799048751,-13.533532999999998,23.62244,10.607120560487319,8.594254492271105,-15.288735,25.217247,11.264650972554605,9.061689563614745,-16.633501000000003,34.641533,11.255931674582756,9.052831309750296,-36.776619000000004,30.577761,12.821003810072318,9.861616770083103
39,-7.70467,8.846499,-0.4397146944444444,2.7467277588665167,1.9648114274691362,-47.659733,4.009249,10.164369053162906,5.595167505102041,-58.896999,3.8250059999999997,14.534964065939233,8.399701943877554,-56.338981999999994,5.756272,9.112312946843304,4.952135795918368,-37.222958,5.906013,7.355181155977541,4.047294116071428,-37.625454,36.519939,10.169419231914203,6.582253858512396
40,-6.64629,3.3309879999999996,-0.15227934920634914,2.117315257309384,1.57770522297808,-5.7516300000000005,6.9161589999999995,2.0650479824037538,1.496016306777645,-5.062422,10.802389,3.008668952230009,2.192296150416171,-5.98566,14.836452,3.7553723015074207,2.8131190630202147,-6.434674,14.814435000000001,3.5013652282945666,2.6028177776456594,-12.682580999999999,14.349181,6.0561270409351815,4.647586938134809
41,-4.701683,6.864739999999999,0.19631071428571414,1.9130333132337782,1.502060530612245,-3.356618,39.355915,9.207666867779118,5.702650661989798,-4.321427,111.532478,29.930495257395766,23.05346146428571,-5.790503,157.404678,34.936315685450346,22.220775396045916,-4.764856,134.46138,26.285110878966172,13.55569578571429,-12.260643,163.559052,28.508143361438574,11.924451987882652
42,-39.22802,7.445906,-1.0258549,7.731828283393827,3.5341395400000004,-383.03595,7.262262,69.22161651525877,31.138135502222216,-128.231293,5.369674,20.280641820155942,7.374598130370369,-106.093124,5.231934,15.99098313644284,5.115277964444445,-106.409302,10.395855000000001,18.344225382911812,7.460389225679012,-77.996971,13.876917,15.37514181776379,8.072506929382715
43,-5.379608,23.977370999999998,1.1954549722222223,5.099228646878435,2.9762177955246916,-5.12793,4.598831,1.4874637028546642,0.9770208832908166,-4.06148,4.739408,1.4577018936047923,1.0608856906887754,-6.990533,7.160034,2.157939337570635,1.4926597397959183,-6.401035,5.274101,2.086635904186261,1.5935957608418367,-15.272167000000001,20.125675,7.288757771114622,5.633541649586778
44,-4.2719949999999995,920.117798,17.909620222222216,109.87530780702646,31.9129620462963,-2.584272,48.254428999999995,8.885942839994502,5.115894836538462,-4.109951000000001,27.213960999999998,5.326023379395291,2.86856798964497,-6.5821190000000005,45.257446,7.935687688866445,4.850143746301773,-11.104939,107.353889,16.141776807130015,7.172480562091501,-17.361553,984.697327,142.2568880589121,50.60876034217608
45,-6.173597,6.696350999999999,0.8115825873015875,2.6654311254026273,2.062205858906526,-8.147888,15.220771,3.0394898112093633,1.8734096694411417,-3.391974,36.042084,4.991931884110575,1.8845483769322238,-4.197605,38.014236,5.498014708704321,2.5304041938168846,-4.527871,35.882256,5.390154562561192,2.4854133543400714,-23.205643,32.289821999999994,8.022007202078491,5.9073288107109905
46,-340.154205,67.717033,-15.687806666666672,79.83911063868048,50.82938453703703,-1842.992676,598.882996,579.4065097456901,447.603399673077,-2566.217529,613.967529,742.371766401356,543.9108933076924,-1560.013916,479.372253,447.0300220194696,342.44848226405327,-891.9036869999999,303.718781,319.44825410864854,248.2334946674356,-529.028503,139.35638400000002,167.85639804240833,118.87896577547102
47,-5.1310400000000005,4.573216,-0.07811802777777777,2.1189829262534428,1.6848463850308648,-5.690608999999999,2.589639,1.8661261086212955,1.3097499852071004,-4.536621,5.519177,1.735371263830079,1.2607669807692308,-4.731469000000001,18.570753,3.502662110886756,2.1913426368343205,-8.534704,9.419741,3.179421514075423,2.398062645136486,-18.676146,53.105582999999996,10.602236206000915,6.889581188004614
48,-4.233292,4.529275,0.01188874603174606,1.8669571945521148,1.5413787820609728,-3.8559379999999996,52.542685999999996,7.045129468674874,2.2974904149821636,-3.180837,178.506302,23.469378026290755,6.14914023900119,-4.332525,18.660917,3.1414849849741593,1.8316763555291322,-6.046058,4.698868,2.399946262755214,1.8775110844233056,-12.888005,12.569094999999999,6.020223508166036,4.94315613481071
49,-11.758094999999999,94.906258,57.94311820833332,25.601499767439254,20.316679017361114,-57.965954,97.67282900000001,35.49295353074808,28.490746382653068,-65.97440300000001,113.083344,39.610246570252336,31.769127964285712,-59.794861,105.087074,38.25276047331105,30.56018569642857,-56.428066,102.849037,35.323846691898474,28.180900884566334,-58.048229000000006,89.636978,34.41221923830999,27.29907599338843
50,-3.743179,451.67938200000003,33.621715471428566,106.01943170342672,58.22177451918368,-3.8403110000000003,651.615234,123.64713503569992,65.9506230867347,-2.143212,692.503479,154.66299968690686,96.19565042346939,-4.130479,614.460815,143.72816721186464,94.29423527040811,-3.911028,342.687103,81.92979235712359,54.73289089285714,-17.026451,211.59132400000001,61.05784082890027,41.76458924999998
51,-4.389374,17.737204000000002,0.479175380952381,3.3119739583768317,2.2199958684807264,-5.545641000000001,5.1611650000000004,2.313064043391272,1.6365549655172411,-4.672416,30.939184,4.361092671219255,1.8557975778834723,-5.335907,3.803771,1.802070545801256,1.3822561700356721,-7.778538,12.220131,3.6967452246410804,2.7670490071343656,-10.173447,25.782707000000002,7.610700513081447,6.043988467220684
52,-4.399595,4.952996,0.013854319444444475,1.7820501366075083,1.3841372384259263,-5.434154,10.766447,2.7543809129083687,1.6182834363905318,-2.016387,50.618595,10.782147114478578,6.0855234437869825,-3.386858,73.146248,15.248978224972491,8.19282852662722,-5.000478,109.09376499999999,22.77377100317815,11.89443166782007,-10.300054,124.759018,26.155987635778885,13.034508204536714
53,-6.0095730000000005,341.71227999999996,10.34622513333333,62.691128244547514,22.316300382222217,-7.444691000000001,1515.517822,226.09940652119678,65.9021942597531,-4.293947,1753.8029789999998,261.4915658388394,76.21434217382715,-10.259161,1316.015991,196.549372157307,57.28735463407407,-10.484805999999999,1023.986084,152.99779281124873,44.58167136296296,-20.926493,772.713318,116.11474154695605,33.81111874864197
54,-2.834091,108.10068500000001,27.930162708333327,42.223926978056554,37.28449446412038,-2.89833,210.599579,79.86492927475949,68.85549490306123,-5.04666,330.83547999999996,126.42240604257084,107.0265453520408,-4.439858999999999,365.325134,137.36654295324513,114.45166454081637,-4.78149,364.413727,134.2227181105365,110.38013321875,-15.570842,360.32775899999996,129.87159325265708,106.85157120198348
55,-5.177576999999999,4.438057,0.15983814285714285,2.0733902715841594,1.663777175510204,-4.403929,7.888997,2.089160579666673,1.3713716377551022,-2.4607040000000002,31.459219,6.243750931552714,3.1476074706632664,-2.135051,43.339844,9.777787825235997,5.457358102040816,-5.737996,38.109936,10.3003397597271,6.406820883928572,-11.767984,48.516135999999996,11.99075925291893,7.998954742346936
56,-5.1142,7.901764999999999,-0.4229395138888889,2.2176146114017055,1.6936258441358023,-2.695312,51.934246,7.313679317785068,2.2909429230769227,-4.942544,127.704475,18.049733685323016,6.033549878698223,-5.184699,32.57188,5.070090735980161,2.3425868757396446,-7.078156,15.104373999999998,3.3437317210746436,2.4285817331795463,-20.358017,18.571251,7.15830602293506,5.451111123414068
57,-6.079295,20.725157,1.5628962142857148,5.2007467465565185,3.1815782999999995,-2.0969349999999998,57.149529,14.437064554096018,9.067600540816327,-1.796607,102.867645,29.135100615622164,19.518286525510206,-3.90999,100.461151,29.75629582843253,20.15951371428572,-3.9713540000000003,93.823174,28.142041036082624,19.040566153061228,-15.081944,82.84560400000001,24.400706806187124,16.38572489158164
58,-5.495648,122.420296,46.55672484722222,39.7277304289504,35.47116963155864,-15.258289000000001,112.002541,36.52997064064537,30.447744521683678,-12.787364,96.07803299999999,30.898034399063892,25.78688228061225,-15.731993,106.859695,33.96445316574301,28.35357575063776,-13.88844,104.374344,32.919685752588606,27.337681117346943,-26.650839,116.749756,38.923162440803594,31.808676249917358
59,-4.107677,89.204865,7.118222242857139,21.392065386545553,12.570687351428562,-6.7380949999999995,228.502823,50.61143439586953,32.261912789540816,-2.7734389999999998,260.09411600000004,72.27341884634998,50.2941655625,-3.085756,243.139786,70.31372406607562,50.48090029145408,-4.625869000000001,246.957092,69.87609893525533,49.67785463647959,-10.773657,247.52200299999998,74.36514649294521,53.18862994387752
60,-6.6603520000000005,6.817506,0.3104849714285714,2.2674490301259733,1.6810827983673464,-6.130533,35.892738,5.150726344928504,1.9176528667091841,-3.061878,4.814898,1.2538390390314431,0.8447198526785716,-5.116754,99.93013,13.465354357782044,3.8306435089285715,-5.655418,28.306960999999998,4.365655683031893,2.232320718749999,-13.814549,12.347155,5.513537349589568,4.421573265306123
61,-6.424165,5.262811,0.2681136031746031,1.9847379819245057,1.4247336724615771,-4.400748,10.991995,2.8367739194848856,1.9915844387633774,-2.66697,37.200706,8.64283216382943,5.468539575505353,-4.443479,51.869652,10.738121238940852,6.371692946492272,-12.759136999999999,67.36715699999999,15.78249141389165,9.196117589179547,-19.694466000000002,95.343452,22.44228298909416,12.953214701754389
62,-14.382698999999999,18.150351,-1.9919030333333334,9.80258005396044,8.438812957777778,-204.819931,181.532516,117.38446597589343,96.82497341234566,-233.280258,206.171448,143.5628917382366,121.30085705580245,-193.631531,164.97435,107.8611506995652,90.8334989777778,-119.641922,115.265404,71.22785573430609,62.898256613333324,-49.354958,50.348022,31.298482258382876,27.836720620246908
63,-7.250995,8.110683,-0.1688454444444444,2.748117527434099,2.1441728465608465,-2.602796,40.527451,9.322893634417172,6.191343820451845,-4.9206010000000004,128.55101000000002,35.8457485851848,26.713744136741976,-4.663848000000001,180.600281,51.5462901768345,38.15493425326992,-7.165496000000001,210.72950699999998,65.91533023886055,49.68781228299645,-10.392806,182.906937,53.47079514339062,38.32191882486916
64,-4.388765,11.109210000000001,0.6957082999999997,2.817084803551546,2.147727091428571,-2.857379,216.34287999999998,48.613843056284814,27.644680849489795,-3.2865919999999997,274.96380600000003,63.00749363263229,37.08535167346938,-3.659667,255.934097,61.80138022222436,40.51862854464286,-6.9452929999999995,203.553436,49.250021890609055,33.95185157142858,-8.628833,116.312454,31.188430246727503,22.582255113520407
65,-6.484504,6.706411,0.1407634920634921,2.498161265413694,1.8664487709750572,-6.556228,8.292313,2.447562182690295,1.656185749108204,-7.508487,32.864902,5.3897580799867955,2.3878447776456597,-3.1847779999999997,65.697731,10.22003180496164,4.0477201189060645,-7.702419,93.654999,15.816764444036963,6.7312876373365045,-12.565385000000001,116.60734599999999,20.890295715796746,10.153497122807016
66,-4.206161,3.817046,0.2947303999999999,2.0471271752536797,1.7335682666666665,-4.068754,4.680262,1.9850904423357476,1.6436091387654324,-4.009183,24.026203,6.810836082021504,5.270704938271605,-3.900874,42.182190000000006,10.45024817565192,7.627555556543212,-4.497358,39.860256,10.58977704726295,7.676564823703703,-10.967922999999999,51.383183,12.146212360520352,8.755048589629629
67,-8.032848,124.553711,4.298377566666668,22.883052086409265,8.184800153333333,-5.841588,22.124264,3.860650317567189,1.8905086962962965,-2.269598,6.588371,1.7566570208114825,1.2586960296296301,-5.083505000000001,7.236262,2.6046283595851403,2.1036549185185183,-4.1786389999999995,20.735432,4.034761387928053,2.612563418271604,-16.094219,84.49575,13.76781746171878,6.322292610370371
68,-7.393492,4.424643,-0.04883622222222225,2.060376993428344,1.5962611049382716,-3.242455,3.743925,1.3068300779397104,0.9957208737244895,-5.43615,9.807738,2.4444505344814695,1.7241077091836734,-6.349251000000001,14.966822,3.50707046835829,2.5986013137755104,-3.81604,27.585758000000002,5.831175433221225,3.973054575892856,-16.684471,102.917625,15.275806136147166,7.121340515702478
69,-426.999268,611.858887,-113.62061751428574,302.91233840195764,243.83075608244897,-2710.554932,4030.413086,1938.6575040969237,1493.0713280860966,-2583.887939,3165.779541,1622.8747927501095,1296.3729291651791,-2164.686279,2185.495605,1243.922630656233,1036.3021596753822,-2089.4580079999996,1951.5242920000003,1147.3208592028413,952.7202042448981,-2050.54126,1820.673584,1122.2489888593157,925.8920410892857
70,-4.016332,6.162515,0.5280723809523807,2.4412044308082477,1.9417933635676488,-7.960481,6.381495,2.188070582720969,1.5281350517241379,-3.779832,9.771393,2.1527998963942245,1.5362987871581453,-3.007294,13.989410000000001,2.598251587446251,1.6381329262782403,-7.852906,35.034027,5.649403012927362,2.8423913632580264,-14.989151000000001,12.442203999999998,6.00200481667067,4.738325669436749
71,-6.29415,15.190257999999998,2.496895333333333,4.736843253760166,3.372020777777778,-4.559439,608.9087519999999,103.39539246045626,49.2795930785185,-2.669525,639.654846,126.3502192166898,75.16151115555556,-4.511144,586.758179,125.48237970405292,82.57974337777777,-6.2207230000000004,358.85073900000003,83.28147933242107,58.09848028641974,-12.995691,350.232025,77.63352694649569,53.13653428148148
72,-5.643579,6.615659,0.5447187460317461,2.5349057247910456,1.9928899163517255,-6.307471,759.230164,137.13806645786383,63.49666716706305,-1.998625,861.5307619999999,174.57038874094906,100.24877864863257,-5.3280650000000005,741.2814940000001,160.52344682780296,103.9295441724138,-5.921777,665.079895,166.0873074084373,104.76254703864443,-12.054019,863.0672,188.0454780624531,107.47452491782089
