,flux_min_0,flux_max_0,flux_mean_0,flux_std_0,flux_mad_0,flux_min_1,flux_max_1,flux_std_1,flux_mad_1,flux_min_2,flux_max_2,flux_std_2,flux_mad_2,flux_min_3,flux_max_3,flux_std_3,flux_mad_3,flux_min_4,flux_max_4,flux_std_4,flux_mad_4,flux_min_5,flux_max_5,flux_std_5,flux_mad_5
192,-5.1010599999999995,4.1558470000000005,-0.028569785714285777,1.8826256565594217,1.453011714285714,-2.878211,8.261796,1.7418803877372555,1.1030430510204081,-3.349904,8.126914,1.704718218579373,1.1838166836734694,-3.0881220000000003,9.536325,2.1162010977775885,1.5704832397959183,-5.520656,6.598526,2.709959933132101,2.1590751785714284,-21.771175,11.886042,6.571006626452072,5.327617883928573
2994,-28.882675,24.824959,0.34682058333333393,15.074261981482715,11.41857975,-4.160053,55.083527000000004,16.281557317604225,9.213478041666669,-13.481468,113.23629,31.9817572722051,19.47808172,-19.244204,692.9406740000001,155.78339215647782,71.53427387,-45.976337,2442.395996,439.58287577779004,153.28984522164416,-130.767929,2583.259521,404.1566043963849,126.75364978231293
1247,-2.845543,198.33518999999998,21.252633499999998,55.982777385708275,33.571404099999995,-3.313501,2465.995605,619.3329275112802,384.99914779654324,-4.9736720000000005,2117.109375,590.2481090722713,403.2696284246913,-6.083225,1429.723633,407.64575571130655,293.1877496444444,-10.691459,946.3681029999999,253.33056352641793,190.5010988325926,-12.896461,886.2739869999999,302.75177601540474,232.63776484938265
5982,-16.399635,29.059171999999997,1.3542002,13.425064595175206,9.64854424,-4.102812,5.545537,2.515213695151367,1.9080056805555559,-5.286607,109.619476,30.84503700259029,23.290913467455628,-11.603676,139.63549799999998,48.319229087692165,40.17288448958333,-23.011305,90.336906,31.539741218529265,25.612497223140494,-52.872257,131.255737,52.26708996819312,41.82799310069445
4349,-36.56728,49.65617,4.809956700000001,26.01274962648112,20.602162699999997,-9.986883,233.809555,83.02470903460554,51.22025399999999,-3.4634910000000003,515.917114,157.1583705272004,110.87273831249999,-17.944304000000002,404.49609399999997,126.13870592381112,94.22605072000002,-23.631370999999998,339.71337900000003,98.51501600763056,68.4627326157025,-76.152138,632.605103,196.98790192934388,137.08978255363323
398,-5.197842,5.338362,-0.00649157142857139,1.914414268871931,1.4659003265306123,-2.0000419999999997,3.176452,1.159060709632223,0.8809313252551018,-1.953398,14.714920999999999,3.7931294575910495,2.53840793622449,-2.9405080000000003,23.603045,6.119008802837067,4.1197483290816335,-6.912014999999999,36.500652,9.155234513453102,6.07402789285714,-14.403542999999999,49.289459,13.251776865283608,8.971305701530612
6815,-33.333012,26.046503,-3.173790777777777,19.09293744796738,16.067792197530864,-6.026886,4.732126,3.9217560581409625,3.1005945,-14.749920999999999,171.28436299999998,46.498929268986316,22.813182857142856,-25.025066,10.339827,8.38049832439775,6.24879958677686,-24.97628,331.626312,68.330588697174,31.693809204994793,-58.565093999999995,277.058075,76.05575946933327,47.627107435897436
1224,-472.66507,1352.648682,52.08922645833335,547.6569359899971,464.31804901736115,-3004.139893,9124.015625,3592.8004860011793,2809.7584348609475,-3449.522217,6244.865234000001,3134.1945699464404,2683.055225446745,-3494.78125,4220.227539,2441.825178551742,2083.9677407152362,-3191.25708,3555.223389,1893.5147388451317,1562.4125418300648,-3175.149902,3317.709473,1969.7293682657255,1661.2853621038062
962,-3.5237220000000002,29.698574,5.248904133333334,10.587942922020613,7.904775871111112,-6.631703,8.728127,2.874559665498535,2.0880116938271596,-3.460147,18.951059,5.039898683128147,3.6645222607407386,-5.172546,29.937939,7.649135172489252,5.114194725925927,-4.384969,28.313579999999998,6.715192722338461,4.4475579871604936,-93.02350600000001,24.659456,16.23389130677093,8.136273902222227
5734,-160.881607,155.014999,10.202020545454547,101.6770701111268,74.04476968595041,-45.9725,298.104614,89.84761720219646,46.85986927777778,-31.108221,620.543579,166.79697528706188,123.58100200640001,-16.71793,729.230591,265.1672568361908,191.44163124074072,-83.90892,854.935974,215.45906536264349,137.6784840991736,-107.4897,936.890564,262.9424402113158,178.68680975308638
7736,-10.670876,8.818442,-0.12536322222222196,6.413129367823282,4.91008837037037,-9.508661,7.922486999999999,5.565088032614468,4.340933827160494,-7.626341,5.302447,3.2182554976777524,2.541486345679012,-9.92418,59.574448,16.15747639416048,11.120651217993082,-28.850285999999997,373.57733199999996,69.30619743039024,25.33560776888888,-38.658287,80.434128,30.097567218717305,22.452200229591842
7100,-5.662033999999999,23.70907,5.8587725,9.486480058258962,7.708156599999998,-6.385559,113.44841799999999,43.50910086535447,36.425728660000004,-0.6852550000000001,168.76324499999998,52.92831657680154,32.42185057407408,-5.521731,156.267899,43.58843547744094,29.843981044982705,-22.145311,179.091034,43.05232315998853,25.59814135502959,-132.260208,43.965721,35.31232627847208,23.462704545918363
2224,-8.725261,10.214272,1.333165,5.339449353235918,4.177587375,-3.157874,3.4254910000000005,1.9637938137499287,1.5827652142857145,-8.933441,48.245754,10.322900425627443,5.044565908284023,-7.079165,16.669994,5.558392611253061,4.321639368620037,-9.886231,55.302043999999995,18.38923368312947,13.945084816568045,-60.016785,98.50149499999999,34.62926868602221,26.492104289282
5152,-14.860095000000001,16.259762,1.2845997272727274,10.815328577232039,8.838192066115703,-1.519762,20.015235999999998,6.571448320125529,4.333702918367346,-5.054561,34.737621000000004,12.214219319121836,8.483688548476454,-33.178684000000004,27.882690000000004,11.896991068854533,7.78015915,-35.585171,30.320044,15.914610492549116,12.404568499999996,-72.70506999999999,65.203491,31.897346264016623,26.31939566666666
3351,-21.620928,24.646568,4.018527,11.774213489505321,7.0294914,-5.048202,41.072945000000004,12.813134300821615,6.872547090909091,-9.990999,51.117878000000005,11.790282851289426,5.772572698412699,-23.031807,14.900744,8.574774955551664,6.077444077562326,-18.973394,33.223778,13.149377515345503,11.030887265306124,-64.29276999999999,91.849121,28.226025845452906,20.373148113378683
1206,-4.580973999999999,6.069578,0.502120347222222,2.1620301295580555,1.7030884571759257,-22.195764999999998,4.934406,3.644066315910031,1.9044239795918367,-24.617979000000002,3.8308169999999997,5.1600719306567955,2.4832028571428566,-4.026829,5.0471900000000005,1.8728642455101059,1.544619267857143,-12.422293,45.735786,7.4147587484283894,3.6552643061224503,-43.727634,11.520845,8.867712261566634,6.030156269090909
7024,-23.672898999999997,23.610815,2.4863776363636365,11.673795080686522,7.759041487603307,-3.821704,26.78384,9.956623708359619,6.34978546875,-10.950889,176.64428700000002,56.2210876258765,40.856413504132234,-15.500641,167.46310400000002,54.060857171155554,37.7251452421875,-28.569091999999998,41.818348,14.065612221284976,9.655983458333335,-40.729561,131.806107,33.32670646858553,22.290533923076925
923,-4.592423999999999,40.964344,2.426448933333333,10.470991000295106,5.243329284444443,-2.717034,119.05511499999999,20.317326019420108,8.54415490074074,-2.3945849999999997,133.71850600000002,23.45622188543706,10.309464580740741,-5.7373970000000005,112.84953300000001,20.063864429919064,8.729092663703703,-5.2758519999999995,108.30644199999999,20.1420140449512,9.5951892,-9.535942,97.094727,18.671899431402995,10.046028295308641
6502,-9.741218,619.8632200000001,52.00314333333334,158.98842533483528,81.1438841777778,-1.774486,473.086914,142.44286815294095,78.08367914049587,-5.037324,356.658234,113.31941087265855,73.04315362499999,-10.544591,278.015808,64.78957453509321,32.77504884773662,-21.212749,222.2565,59.67985246671771,33.30666900356719,-43.602421,68.52828199999999,29.873951675297555,23.149761562499993
7651,-11.612017999999999,15.853929,2.0511627692307695,8.188280737508414,6.801768366863905,-2.338795,5.486714,2.0787526859670358,1.5666903076923075,-9.883065,91.00425,18.98019372963554,9.70675727810651,-7.5293470000000005,83.052452,18.871534698317667,9.672547528344674,-35.461483,24.896667,13.999164666052526,10.672060553571427,-76.724037,49.369541,25.964057205913296,19.33642679362881
849,-6.359343,4.9337290000000005,0.3281232539682538,2.342896362062227,1.76422559133283,-2.9998,8.632752,2.137584701986251,1.5861567818073727,-3.9753230000000004,9.944987,3.26997939610418,2.564617974435195,-6.848636999999999,12.907513,3.68133540121155,2.615387789536267,-5.465765,9.311794,3.5186396251430976,2.728985956004757,-12.53333,19.567539,6.713550414961467,5.382577267466911
6846,-750.7374269999999,151.976013,-117.4756557142857,303.14766645919445,183.03068881632652,-150.452652,55.899685,77.05631795164696,64.03885705785123,-180.997971,110.28843700000002,94.27831973504405,82.31461046280991,-140.83363300000002,112.77729,77.5433821283103,66.40399310204081,-152.00964399999998,99.989182,66.54343749927311,53.016726333910036,-169.590439,301.893738,100.02009236081467,67.92785805714286
7781,-28.725939,9.536127,-1.8067749999999996,10.0693817095881,6.9713522857142864,-0.955879,2.541327,1.1807671560058801,0.9187927499999999,-5.107233,4.9055480000000005,2.8165721472634675,2.2907625555555553,-5.349531,26.901721999999996,8.063527149135576,6.342119052154195,-26.515320000000003,93.301773,31.23605372717972,23.955514983471073,-50.887207000000004,52.276508,23.948377729021807,17.652158182399997
1019,-5.801937000000001,19.332911,2.061687333333333,5.116202469988551,4.033209693121692,-7.291195,16.977442,4.264257674663369,3.205125991082046,-4.069714,16.647282,4.336559701851811,3.059738225921522,-4.555637,15.82099,4.1318199196595655,3.0968723959571944,-5.968541,13.723273999999998,4.122789560498388,3.1082386147443524,-20.247301,21.92519,6.81181983524675,4.772526699292089
7787,-36.761478000000004,36.052715,6.340307818181819,26.093658390409004,22.30270656198347,-7.558108,24.012529,10.269519927140593,8.61251873611111,-8.959921000000001,11.463708,6.145352813983733,5.15555171301775,-28.054873999999998,38.537468,12.55187618805491,8.973075119341566,-53.69239399999999,27.529298999999998,16.24695684106235,11.665226769531252,-138.756256,264.14993300000003,56.47392277866197,36.86683918450645
4376,-9.826483999999999,725.59198,100.01217166666666,242.0812162264836,156.5158374814815,-3.5034449999999997,663.88446,281.9259411944863,236.07266165289255,-6.310416,569.243469,195.8842836302029,144.91342784375,-18.845201,489.88046299999996,157.57921019948225,112.59746806198345,-17.565037,407.097107,119.55911868801572,73.29528182653061,-50.267101000000004,407.322266,86.91238219550371,47.881605107499986
6718,-25.473421,22.669842000000003,1.193846857142858,14.695606252801658,11.219300591836733,-2.704758,138.60789499999998,41.2080382476827,22.411865173553718,-9.833141,357.149902,105.56476357326473,70.70062855555555,-8.367519999999999,340.10314900000003,92.32483152886245,64.78555653185593,-31.007054999999998,215.662674,46.71204052777402,22.59251043856333,-39.141498999999996,295.202942,101.86463836375042,76.66043438185255
4029,-180.062057,290.97506699999997,51.937774666666655,156.5007319725873,108.46503177777778,-6.734711999999999,71.572914,32.622236472409206,26.48253933333333,14.558664000000002,101.248085,30.802836913816567,26.225300429752068,-7.675446000000001,152.599884,44.16934371239987,32.76447277551021,-88.491104,32.727866999999996,35.58667360734864,27.648064,-17.433537,140.01586899999998,54.45659927125329,44.77991228099174
3930,-252.550079,159.926849,34.849551769230764,122.49229988248338,92.1922601301775,-2365.678955,1817.205566,1569.8160441539471,1339.7746311111111,-4618.748535,2446.942871,1956.0544453966254,1534.2195563492062,-2241.996582,2004.5596920000003,1252.7986459580166,888.3355061950114,-2546.2661129999997,1402.0410160000001,975.3477868321721,713.2949853333334,-1110.949707,667.42627,552.9147928914559,473.3402336533333
3263,-13.775136999999999,13.141770999999999,-0.06133071428571427,8.929106832542258,7.708833142857144,-1.134087,18.924547,5.670966652547459,3.7328776111111117,-3.813256,8.129912,3.3807626174949585,2.623471611111111,-8.266735,155.195755,37.50961619956831,19.695130343749998,-28.951483000000003,23.604070999999998,10.660300124016878,8.04854843877551,-37.984759999999994,131.463226,31.664628445649083,22.68618189375
4487,-17.418934,254.402481,41.532016000000006,99.72834135227274,70.93887233333335,-1.251629,101.34828900000001,26.095375240603772,12.561329679999998,-6.952764999999999,141.545349,41.60091712369376,30.089788631944444,-9.643808,118.947121,33.0599805498714,20.166890867200003,-23.535204,83.897148,20.256843615385268,12.564616060800004,-68.8675,90.23824300000001,31.986211408784005,24.353221056014693
7055,-26.484734000000003,537.426575,56.63605038461538,152.25067737765565,91.2384681893491,-13.286807999999999,488.016937,121.8183280264625,58.386103468749994,-9.57779,346.095215,93.38729593051278,61.07888649149338,-9.263474,355.60064700000004,122.70853029669188,86.6376052299169,-21.4508,287.81195099999997,92.0015622860588,73.12858765680473,-14.084527,267.162933,109.90587994200037,92.69972091406248
1031,-6.098896,6.992527000000001,-0.03103399999999999,2.381009653314975,1.8390361269841269,-7.3314509999999995,7.3309050000000004,2.295824034942621,1.522850947681332,-2.815916,25.041357,5.37049229667234,3.198281318668252,-3.9973129999999997,69.688354,16.787334922972892,11.609328368608802,-7.033664999999999,71.316376,18.807461333209847,14.370062520214034,-16.729076,87.932281,24.312448200496096,19.72745077192982
249,-402.971436,1104.4904789999998,50.9920552,447.4327930717597,374.299303457143,-2102.506592,7053.526855,2767.3357211712814,2411.8730691581627,-1983.908936,4747.04248,2026.1628012435326,1781.7454707876275,-1894.807983,3585.122314,1651.4376932665411,1445.28457109949,-2000.941284,2744.344482,1360.2240426789772,1170.4849505892857,-1933.9166260000002,2753.911865,1395.0439433348138,1203.2601315286988
2868,-16.108757,61.237377,4.3324815,19.852558045183354,12.45688875,-3.6206940000000003,50.566261,15.806970655334947,10.451195752066115,-9.353933,29.846424,7.929237886509982,5.07781575,-20.339243,38.688765999999994,12.58637792123841,9.545860925170066,-57.151249,318.726257,57.9369589023641,24.441016798898065,-174.941879,98.048996,42.28781523967299,28.291290816568054
7155,-22.051882,19.050795,0.10036692857142882,11.807274556714075,9.394542775510205,-3.575428,20.120676,5.751745159862907,3.390714081632653,-4.383430000000001,60.104977000000005,13.148262752510384,7.69858559375,-11.244748,43.540154,15.149337894062686,12.04601497506925,-16.766832,153.53436299999998,37.88601428048644,24.58556736483932,-77.372284,120.0998,52.83520178476211,44.26438712244898
5247,-15.538116,22.387449,3.654064333333333,10.394376612625592,8.0912715,-5.586908,2.334849,2.2192906983325864,1.554670069444444,-6.085464,12.291516,4.998708491241364,3.6563314,-21.648075,1361.393677,378.10093927345616,193.55601828402362,-31.750034000000003,1502.684204,321.2986275099008,175.6274739933334,-60.734843999999995,1462.3032230000001,520.197423846857,410.8646300313683
189,-3.9629760000000003,7.978026,0.21996240000000006,1.9994642512849692,1.4579146571428572,-4.056093,25.140892,3.618317492283054,1.557355822704082,-4.193363,4.31113,1.3760407557202354,0.9376699489795914,-2.5050369999999997,6.725383,1.529738825179356,1.0944602704081632,-4.740078,4.749778,2.00130018851202,1.5574396249999996,-10.378434,48.267235,8.145350162361465,4.93114875
4085,-14.717063000000001,115.58461799999999,60.45991899999999,40.61834271266619,31.709917999999995,30.693224,107.31777199999999,22.13824434489554,14.114578567901232,27.338083,100.027794,21.355893827607787,17.87952409090909,14.716857000000001,91.80727399999999,23.600975559326695,19.667584145,1.385626,113.27581,29.217998959341937,22.66645404,-25.043711,89.212311,30.915415074340263,23.670241564625854
7197,-9.260632000000001,7.166047,0.03624644444444414,5.109325623269086,4.057854938271605,-11.230095,6.060679,4.534166700100895,3.401486458333333,-3.974218,38.101017,9.409244453633356,6.462192612244898,-12.039054,69.16548900000001,18.397337772427516,11.460676752066114,-52.557793000000004,29.245243,20.25787479255264,15.946499352941183,-60.54594399999999,79.922386,32.25964608231447,26.137875162570886
4362,-21.077485999999997,20.972828,-4.829721866666666,10.312623877363238,7.20606279111111,-2.597834,7.288538000000001,2.6969542453963653,1.8261597083333336,-13.883769000000001,9.568911,4.528405989996609,2.8381188657844993,-15.928612,100.77520799999999,24.198573350487575,13.257103925619838,-24.924515,125.08541899999999,26.693980353207714,14.304449532544378,-44.572346,151.698227,39.24859843941544,29.435093605371904
4860,-8.355297,21.194647,2.5972176666666664,7.372068504389097,4.967903666666667,-3.161786,58.509789000000005,17.85214618648135,9.736272462809918,-2.829018,29.670948,8.463540232591063,5.864790193905816,-5.625290000000001,116.30048400000001,38.59257501141857,25.6836202892562,-51.439278,45.954041,22.27179206977723,16.2876224214876,-27.028307,92.391502,24.67398300305368,17.030360000000005
6476,-89.0,154.84166000000002,-9.307896214285707,84.81598377238845,67.23584640816327,-76.609703,168.633835,89.81991307175633,78.02272383999998,-67.724144,114.637169,57.98773129183546,48.37124906249999,-76.99359100000001,189.800385,80.16489112293335,67.89635975056689,-83.785728,189.446167,92.15591970887078,80.36720514951988,-123.801048,290.38739,131.3559101652357,120.03568142687273
7607,-10.849001,48.161003,5.533872538461537,15.682328553133946,10.524961905325444,-3.305713,106.67411000000001,29.63925834236572,16.319671893491126,-5.894596,16.956909,5.292557234544424,3.995632551984877,-5.805798,178.203583,53.50008387916985,31.788616033240995,-22.491011,23.555173999999997,11.468304504862546,8.564916192307692,-90.45495600000001,115.03537800000001,38.16671165413845,27.27780936625514
1826,-5.2450019999999995,530.331482,23.02928979166667,87.74256146577636,38.68407269097223,-5.412594,918.36322,189.95231740238688,114.63401073852042,-3.077264,813.149902,205.4173948517148,150.37242591964284,-6.152844,849.7999269999999,233.73796527595107,173.23505095153064,-4.887306,817.232727,223.66672267405886,165.78162514221935,-12.968717,800.270325,222.7252506052423,168.3293625553719
1887,-7.917419000000001,5.0766279999999995,-0.06495297222222214,1.9457580232136622,1.4591511898148144,-2.604832,18.299572,3.939499991705667,2.1098352219387753,-2.4552680000000002,56.303688,12.670049016632582,5.994487158163266,-4.0664419999999994,55.815647,12.416072720253322,5.982199218749999,-18.803596,60.540012,12.641187747598721,6.006850117346941,-34.61475,50.010456,12.77839923219265,7.4989801097520665
5796,-13.649076,7.756452,-4.629939750000001,7.2983489509043995,6.1390960625,-3.204528,10.544129,4.410905485157028,3.359762320987654,-5.337988,27.529490000000003,8.811640562080894,7.1419679899999995,-8.002744999999999,65.001038,22.60755116694326,18.8136167109375,-21.087234,118.22481499999999,26.071409661838242,16.56143737931034,-41.017319,162.576096,47.23157292257193,32.08491584126985
4118,-11.293406,384.40686,72.5393301,123.95497470659593,84.71026874,0.705766,772.402283,279.73832995543137,195.08091183673469,-15.993970000000001,1132.084717,361.90237624161364,272.13951262500007,-3.9446220000000003,1447.817383,456.6101699472522,323.9855527474048,-33.572208,1234.292725,401.7786619363863,336.8766796316338,-13.864007999999998,1740.7590329999998,629.1182018509583,535.1076568941737
6101,-8.517892,11.267527000000001,1.2834665000000003,6.170356265484816,4.789337625,-1.487309,35.340027,10.462778701464917,5.942838958677686,-11.734739,110.688469,31.499133140752477,19.240630218934914,-9.151027000000001,86.88755,21.262262916809185,11.546643952662723,-22.874802,98.495834,24.426369277275167,15.066178706666665,-46.118217,122.66076699999999,38.24917288130496,30.54552325605536
5165,-359.080688,100.404884,-136.07153855555555,174.7540840512926,152.30440461728395,-417.929382,64.423576,165.9916749382564,137.10148736000002,-482.073242,99.25177,149.13979469003993,113.426392055,-420.071045,190.250992,192.72134041973905,160.22150649999998,-422.14013700000004,206.276016,152.6021807888733,111.29945242346939,-425.26602199999996,170.386597,147.40324691398968,109.82300966758496
587,-4.866934,246.163513,20.65353177777777,63.340825267245094,33.76770543915343,-7.433282000000001,432.938568,81.60141512305607,44.022453196195016,-3.071511,527.067993,112.27350029258129,70.43915789298453,-5.645923000000001,493.962646,110.06671563125508,76.7606105332937,-4.281968,299.511047,70.73464154603576,52.014056211058275,-13.669929999999999,194.983643,61.499392599124945,47.537748909818404
5711,-52.379372,47.241566,1.6737112500000006,30.822162997466076,22.80938125,-7.020214,106.02611499999999,40.25737125758904,25.951570857142855,-21.510818,257.46994,61.2605169376588,27.05773315432099,-23.743589,254.420792,66.31971761821437,32.878717617777774,-23.570322,138.519928,44.865908677288196,35.12202022145329,-58.578415,189.09381100000002,67.70195880928259,46.64643684023669
3760,-353.314758,244.751495,-89.42859689999999,179.61856161774207,131.58982794,-137.92976399999998,87.773697,73.55406075906346,59.3700145,-127.46138799999999,126.501534,77.50324109100163,63.067452177285325,-113.12345900000001,65.784058,59.31824967232617,48.25634778125,-156.550079,134.631134,77.93808438671009,62.45830232,-55.544762,74.954277,41.73524995886312,34.43110946938775
6099,-15.781856,16.510765,-1.2271376153846156,8.12716817495011,5.8699891834319535,-4.1640120000000005,48.804745000000004,14.17393429032526,9.84596369777778,-10.171964,127.46350100000001,38.28157409317961,28.170487892361106,-4.070682,165.670319,45.82805644664321,33.425596897506935,-30.051746,178.985901,58.57749833155291,41.09342516836735,-91.308113,181.532303,59.70214622216649,39.9867810154321
5843,-24.723085,154.310562,14.749561583333334,46.50714823217671,25.855645111111112,-4.890826000000001,9.218313,4.879066499526296,3.967231604938272,-9.951589,18.202869,7.42111599421142,5.803724811791384,-44.832054,28.415701000000002,17.822199357111316,12.240585149999998,-37.779312,1727.22583,339.2840572041303,127.72248315088756,-63.75186899999999,292.838776,71.31542679986497,40.33951422675737
2188,-83.928062,38.979889,-19.180788461538462,34.990432149268685,26.6398675739645,-115.52912099999999,47.743041999999996,59.28142089437055,49.710571,-114.934982,29.581635,50.18286843446961,43.40721286426593,-110.71471399999999,57.438461,50.03034926229904,40.291770374291104,-163.780609,43.87793,57.00125464836928,47.21353220888889,-214.997604,55.279686,65.70947101846528,55.101089253906245
2531,-13.1443,10.870613,-0.726586583333333,7.458161743109729,5.93559775,-2.504791,159.790863,50.48372627523577,37.76245265088758,-2.361212,423.047729,103.09171631663243,69.86891649112425,-6.2533080000000005,370.52578700000004,93.93412440562871,63.01015547873799,-13.549473,359.442627,65.38639581103808,27.796483656607695,-62.223209,892.9523929999999,159.84333751374263,76.88509987755101
6486,-64.527847,38.11459,-11.463482857142855,39.81383675678192,29.242899551020408,21.861202,40.138145,7.954704230249394,6.8548919999999995,14.106786999999999,33.528175,5.092432556516146,3.8541718698224843,-33.979991999999996,53.073624,24.034170155538263,13.486439218750002,-46.182285,31.364956,23.850540021874338,17.322986370370373,-71.78486600000001,47.206161,30.184289880555045,22.219521583333336
3856,-33.577202,56.56519300000001,6.778662400000002,24.06067347582575,18.181929973333336,-9.229538,34.19389,14.985962793000747,11.297970962962966,-6.093026,975.465332,248.04851303107822,160.11770448072562,-15.772548,568.017029,125.77221919811923,60.13832718367347,-56.996788,429.344421,104.04900859462099,56.26523159765625,-109.859077,572.8447269999999,111.03684585051882,55.38910059131469
5417,-16.250567999999998,86.30995899999999,12.363313500000002,36.51501538456886,26.860799399999998,-9.810922,283.862183,94.65597870991262,55.925900222222225,-13.809353,345.694214,81.8235921802297,36.41326517283951,-25.267626,32.065529,14.661428125312533,11.26405918222222,-70.06179,48.230312,24.322868483963376,17.171396250000004,-78.439049,75.508476,35.80523128691414,28.241616621093744
6112,-31.119515999999997,6.369232,-8.3095076,12.79383368428464,9.53159944,-5.690811,14.602317000000001,5.4463637782245655,3.8183108925619824,-6.962667,17.192917,6.1479239652745505,4.767551445983379,-4.859165,35.358936,10.583376339325236,7.959384407407409,-23.448151,60.311007999999994,25.67985243359002,20.8961029073724,-70.454971,73.723839,42.844172699182224,35.518639955199994
5313,-8.427346,22.970234,7.469603066666667,9.896991548032597,8.411079937777778,-4.469684,8.148037,4.0695081242312625,3.129506222222222,-5.786192,229.669708,52.60090925144699,27.29180779962193,-7.608396000000001,105.696053,31.188754636988524,20.91612047619048,-30.055525,162.007797,45.600852897990606,30.14065153320313,-45.637512,152.671005,42.83188666381676,32.727970195629545
2200,-17.948942000000002,328.97345,30.271242333333337,92.03086262556485,56.23660631111112,-1.32588,144.24231,41.07881176493021,21.714221944444446,-4.920427,203.58608999999998,58.115121391908076,37.100538427083336,-11.255461,218.289459,63.86152071542487,43.16301312500001,-17.470762,209.636856,53.63433286615463,31.211577211238282,-30.411062,168.858963,38.78280354094379,26.957014599375647
